year,month,day,hour,pm2.5,DEWP,Classe,TEMP,PRES,cbwd,Iws,Is,Ir
2014,6,10,11,78,16,Leve,25,1009,SE,1.79,0,0
2014,6,10,12,80,16,Leve,26,1008,SE,5.81,0,0
2014,6,10,13,77,16,Leve,25,1008,SE,9.83,0,0
2014,6,10,14,79,18,Leve,23,1008,SE,11.62,0,1
2014,6,10,15,79,18,Leve,23,1008,cv,1.79,0,0
2014,6,10,16,59,17,Leve,24,1008,SE,3.13,0,0
2014,6,10,17,75,16,Leve,23,1008,SE,7.15,0,0
2014,6,10,18,94,16,Leve,23,1008,SE,10.28,0,0
2014,6,10,19,88,16,Leve,22,1008,SE,12.07,0,0
2014,6,10,20,88,16,Leve,21,1009,cv,0.89,0,0
2014,6,10,21,85,16,Leve,20,1010,SE,1.79,0,0
2014,6,10,22,87,17,Leve,20,1010,cv,0.89,0,0
2014,6,10,23,94,17,Leve,19,1011,cv,1.78,0,0
2014,6,11,0,103,17,Leve,19,1010,SE,0.89,0,0
2014,6,11,1,101,17,Leve,19,1010,NE,0.89,0,0
2014,6,11,2,114,16,Leve,18,1010,NE,2.68,0,0
2014,6,11,3,123,16,Leve,18,1011,NW,0.89,0,0
2014,6,11,4,122,15,Leve,17,1011,NW,2.68,0,0
2014,6,11,5,96,14,Leve,17,1011,NW,5.81,0,0
2014,6,11,6,51,16,Leve,19,1011,NW,8.94,0,0
2014,6,11,7,23,15,Leve,21,1012,NE,3.13,0,0
2014,6,11,8,59,15,Leve,22,1012,NE,8.05,0,0
2014,6,11,9,43,14,Leve,24,1012,NE,12.97,0,0
2014,6,11,10,13,14,Leve,26,1012,NW,3.13,0,0
2014,6,11,11,13,13,Leve,27,1012,NE,1.79,0,0
2014,6,11,12,16,12,Leve,27,1011,NE,4.92,0,0
2014,6,11,13,13,12,Leve,29,1010,NE,9.84,0,0
2014,6,11,14,12,12,Leve,30,1009,NW,3.13,0,0
2014,6,11,15,18,12,Leve,30,1008,cv,1.79,0,0
2014,6,11,16,16,11,Leve,30,1007,cv,4.92,0,0
2014,6,11,17,15,12,Leve,30,1007,cv,6.71,0,0
2014,6,11,18,20,12,Leve,30,1007,cv,7.6,0,0
2014,6,11,19,17,12,Leve,29,1007,SE,3.13,0,0
2014,6,11,20,19,13,Leve,27,1007,SE,4.92,0,0
2014,6,11,21,40,14,Leve,26,1008,SE,8.94,0,0
2014,6,11,22,44,14,Leve,25,1008,SE,12.07,0,0
2014,6,11,23,33,14,Leve,24,1008,cv,0.89,0,0
2014,6,12,0,33,15,Leve,22,1008,SE,0.89,0,0
2014,6,12,1,37,15,Leve,20,1008,cv,0.89,0,0
2014,6,12,2,37,15,Leve,20,1008,NE,1.79,0,0
2014,6,12,3,50,15,Leve,19,1008,NW,1.79,0,0
2014,6,12,4,51,15,Leve,19,1008,NW,3.58,0,0
2014,6,12,5,39,15,Leve,20,1007,NW,6.71,0,0
2014,6,12,6,28,16,Leve,21,1007,NW,9.84,0,0
2014,6,12,7,35,15,Leve,24,1007,NW,13.86,0,0
2014,6,12,8,31,15,Leve,26,1008,NE,3.13,0,0
2014,6,12,9,31,14,Leve,29,1007,NW,3.13,0,0
2014,6,12,10,27,13,Leve,30,1007,cv,0.89,0,0
2014,6,12,11,23,13,Leve,33,1006,cv,2.68,0,0
2014,6,12,12,18,12,Leve,33,1006,NW,1.79,0,0
2014,6,12,13,16,12,Leve,35,1005,cv,1.79,0,0
2014,6,12,14,12,12,Leve,35,1004,NW,1.79,0,0
2014,6,12,15,14,12,Leve,36,1003,cv,3.13,0,0
2014,6,12,16,14,11,Leve,35,1003,cv,4.92,0,0
2014,6,12,17,10,12,Leve,34,1003,SE,1.79,0,0
2014,6,12,18,20,12,Leve,33,1003,SE,4.92,0,0
2014,6,12,19,30,15,Leve,31,1004,SE,8.94,0,0
2014,6,12,20,40,15,Leve,29,1005,SE,10.73,0,0
2014,6,12,21,44,17,Leve,28,1006,NW,4.02,0,0
2014,6,12,22,38,16,Leve,28,1006,SE,3.13,0,0
2014,6,12,23,50,17,Leve,26,1007,SE,4.92,0,0
2014,6,13,0,64,18,Leve,25,1007,cv,0.89,0,0
2014,6,13,1,99,17,Leve,24,1007,cv,1.78,0,0
2014,6,13,2,110,18,Leve,24,1007,cv,2.67,0,0
2014,6,13,3,105,18,Leve,22,1007,NE,0.89,0,0
2014,6,13,4,108,18,Leve,22,1007,NE,1.78,0,0
2014,6,13,5,121,18,Leve,21,1007,NE,2.67,0,0
2014,6,13,6,126,19,Leve,22,1008,cv,0.89,0,0
2014,6,13,7,103,19,Leve,24,1008,NW,1.79,0,0
2014,6,13,8,78,18,Leve,27,1009,cv,0.89,0,0
2014,6,13,9,93,17,Leve,28,1008,cv,2.68,0,0
2014,6,13,10,49,17,Leve,29,1008,SE,3.13,0,0
2014,6,13,11,29,16,Leve,31,1008,cv,3.13,0,0
2014,6,13,12,25,16,Leve,31,1007,SE,3.13,0,0
2014,6,13,13,34,16,Leve,31,1007,cv,1.79,0,0
2014,6,13,14,39,15,Leve,32,1006,SE,1.79,0,0
2014,6,13,15,41,16,Leve,32,1005,SE,5.81,0,0
2014,6,13,16,48,16,Leve,32,1005,SE,10.73,0,0
2014,6,13,17,49,17,Leve,19,1008,NW,15.2,0,2
2014,6,13,18,19,17,Leve,19,1007,SE,4.92,0,3
2014,6,13,19,14,18,Leve,20,1007,NW,3.13,0,0
2014,6,13,20,24,18,Leve,20,1008,NE,1.79,0,0
2014,6,13,21,22,17,Leve,21,1008,NW,3.13,0,0
2014,6,13,22,30,17,Leve,21,1008,NW,6.26,0,0
2014,6,13,23,30,17,Leve,20,1008,NE,1.79,0,0
2014,6,14,0,37,18,Leve,19,1008,NE,2.68,0,0
2014,6,14,1,35,17,Leve,19,1007,NE,4.47,0,0
2014,6,14,2,39,17,Leve,19,1007,cv,0.89,0,0
2014,6,14,3,38,17,Leve,18,1007,cv,1.78,0,0
2014,6,14,4,35,17,Leve,19,1008,NW,0.89,0,0
2014,6,14,5,29,17,Leve,18,1008,NW,2.68,0,0
2014,6,14,6,28,18,Leve,19,1008,NW,3.57,0,0
2014,6,14,7,18,18,Leve,21,1008,NW,5.36,0,0
2014,6,14,8,25,18,Leve,23,1008,NW,8.49,0,0
2014,6,14,9,34,18,Leve,25,1008,NW,10.28,0,0
2014,6,14,10,24,17,Leve,26,1008,NW,12.07,0,0
2014,6,14,11,23,17,Leve,28,1007,cv,1.79,0,0
2014,6,14,12,30,17,Leve,29,1007,cv,2.68,0,0
2014,6,14,13,35,16,Leve,30,1006,cv,4.47,0,0
2014,6,14,14,46,17,Leve,31,1005,cv,6.26,0,0
2014,6,14,15,47,17,Leve,32,1005,cv,8.05,0,0
2014,6,14,16,39,17,Leve,31,1004,SE,3.13,0,0
2014,6,14,17,50,16,Leve,32,1004,SE,6.26,0,0
2014,6,14,18,54,17,Leve,31,1004,SE,9.39,0,0
2014,6,14,19,59,17,Leve,30,1004,SE,11.18,0,0
2014,6,14,20,58,19,Leve,28,1005,SE,12.97,0,0
2014,6,14,21,70,20,Leve,28,1005,SE,16.1,0,0
2014,6,14,22,90,19,Leve,26,1005,SE,17.89,0,0
2014,6,14,23,106,19,Leve,26,1005,SE,21.02,0,0
2014,6,15,0,128,18,Leve,25,1006,SE,22.81,0,0
2014,6,15,1,118,18,Leve,23,1006,cv,0.89,0,0
2014,6,15,2,111,19,Leve,23,1006,NE,0.89,0,0
2014,6,15,3,131,19,Leve,23,1005,SE,1.79,0,0
2014,6,15,4,153,18,Leve,23,1005,cv,0.89,0,0
2014,6,15,5,169,19,Leve,22,1005,cv,1.78,0,0
2014,6,15,6,161,19,Leve,23,1005,NE,0.89,0,0
2014,6,15,7,141,19,Leve,25,1005,NE,2.68,0,0
2014,6,15,8,117,18,Leve,27,1006,cv,0.89,0,0
2014,6,15,9,117,17,Leve,28,1005,cv,1.78,0,0
2014,6,15,10,101,18,Leve,29,1005,SE,1.79,0,0
2014,6,15,11,94,18,Leve,30,1005,SE,3.58,0,0
2014,6,15,12,89,17,Leve,32,1004,SE,6.71,0,0
2014,6,15,13,82,17,Leve,32,1003,SE,9.84,0,0
2014,6,15,14,105,18,Leve,31,1003,SE,12.97,0,0
2014,6,15,15,130,18,Leve,32,1002,SE,16.1,0,0
2014,6,15,16,161,19,Leve,31,1002,SE,17.89,0,0
2014,6,15,17,156,19,Leve,31,1002,SE,21.02,0,0
2014,6,15,18,100,19,Leve,30,1002,NW,4.92,0,0
2014,6,15,19,62,19,Leve,29,1002,NW,8.94,0,0
2014,6,15,20,84,18,Leve,23,1005,SE,11.18,0,2
2014,6,15,21,61,18,Leve,21,1004,SE,15.2,0,3
2014,6,15,22,80,19,Leve,21,1004,cv,0.89,0,0
2014,6,15,23,113,19,Leve,23,1004,NW,3.13,0,0
2014,6,16,0,140,20,Leve,22,1004,SE,0.89,0,0
2014,6,16,1,134,20,Leve,21,1004,cv,0.89,0,0
2014,6,16,2,117,20,Leve,22,1004,cv,1.78,0,0
2014,6,16,3,112,20,Leve,21,1003,SE,0.89,0,0
2014,6,16,4,130,20,Leve,21,1003,SE,2.68,0,0
2014,6,16,5,148,19,Leve,21,1003,SE,4.47,0,0
2014,6,16,6,162,20,Leve,22,1003,SE,7.6,0,0
2014,6,16,7,169,19,Leve,22,1003,SE,9.39,0,0
2014,6,16,8,164,20,Leve,24,1003,cv,0.89,0,0
2014,6,16,9,169,20,Leve,25,1003,SE,1.79,0,0
2014,6,16,10,155,19,Leve,26,1004,cv,0.89,0,0
2014,6,16,11,178,20,Leve,26,1003,SE,1.79,0,0
2014,6,16,12,191,20,Leve,26,1003,SE,4.92,0,1
2014,6,16,13,196,20,Leve,27,1001,SE,8.94,0,0
2014,6,16,14,138,20,Leve,28,1001,cv,3.13,0,0
2014,6,16,15,132,21,Leve,29,1000,SE,3.13,0,0
2014,6,16,16,105,19,Leve,29,1000,SE,7.15,0,0
2014,6,16,17,111,19,Leve,30,1000,SE,11.17,0,0
2014,6,16,18,96,20,Leve,28,1000,SE,14.3,0,0
2014,6,16,19,105,20,Leve,28,1000,SE,17.43,0,0
2014,6,16,20,108,20,Leve,26,1001,cv,0.89,0,0
2014,6,16,21,111,20,Leve,26,1001,cv,1.78,0,0
2014,6,16,22,103,20,Leve,26,1001,cv,2.67,0,0
2014,6,16,23,114,20,Leve,26,1001,SE,4.02,0,0
2014,6,17,0,176,20,Leve,26,1001,SE,7.15,0,0
2014,6,17,1,221,20,Leve,26,1001,SE,11.17,0,0
2014,6,17,2,225,16,Leve,21,1003,SE,18.32,0,0
2014,6,17,3,84,16,Leve,19,1002,NE,3.13,0,1
2014,6,17,4,13,17,Leve,19,1003,cv,1.79,0,2
2014,6,17,5,20,17,Leve,19,1003,cv,2.68,0,3
2014,6,17,6,28,18,Leve,19,1004,NE,1.79,0,0
2014,6,17,7,29,18,Leve,20,1003,cv,0.89,0,0
2014,6,17,8,24,18,Leve,20,1003,NW,3.13,0,0
2014,6,17,9,32,18,Leve,21,1003,NE,1.79,0,0
2014,6,17,10,40,18,Leve,22,1003,cv,0.89,0,0
2014,6,17,11,47,19,Leve,23,1003,SE,1.79,0,0
2014,6,17,12,49,19,Leve,24,1002,SE,3.58,0,0
2014,6,17,13,77,19,Leve,25,1002,SE,6.71,0,0
2014,6,17,14,103,19,Leve,26,1002,SE,8.5,0,0
2014,6,17,15,119,20,Leve,27,1001,SE,11.63,0,0
2014,6,17,16,132,20,Leve,26,1001,SE,13.42,0,1
2014,6,17,17,148,20,Leve,24,1001,SE,16.55,0,2
2014,6,17,18,38,18,Leve,20,1001,SE,19.68,0,3
2014,6,17,19,60,19,Leve,20,1002,SE,22.81,0,0
2014,6,17,20,76,18,Leve,20,1002,cv,0.89,0,0
2014,6,17,21,56,18,Leve,19,1003,cv,1.78,0,0
2014,6,17,22,62,18,Leve,19,1003,cv,2.23,0,0
2014,6,17,23,63,18,Leve,19,1004,cv,3.12,0,0
2014,6,18,0,75,17,Leve,19,1004,NE,1.79,0,0
2014,6,18,1,67,17,Leve,19,1003,NW,1.79,0,0
2014,6,18,2,74,17,Leve,18,1003,cv,0.89,0,0
2014,6,18,3,71,17,Leve,18,1004,cv,1.78,0,0
2014,6,18,4,76,18,Leve,19,1003,cv,2.23,0,0
2014,6,18,5,79,17,Leve,18,1004,NW,3.13,0,0
2014,6,18,6,82,18,Leve,19,1004,cv,0.89,0,0
2014,6,18,7,53,17,Leve,20,1004,NW,3.13,0,0
2014,6,18,8,46,18,Leve,21,1004,NW,7.15,0,0
2014,6,18,9,46,18,Leve,25,1004,NW,8.94,0,0
2014,6,18,10,45,18,Leve,26,1004,cv,1.79,0,0
2014,6,18,11,24,16,Leve,28,1003,NE,1.79,0,0
2014,6,18,12,11,15,Leve,29,1003,cv,0.89,0,0
2014,6,18,13,22,14,Leve,29,1002,cv,4.02,0,0
2014,6,18,15,47,16,Leve,31,1001,SE,3.13,0,0
2014,6,18,18,83,18,Leve,29,1000,SE,16.09,0,0
2014,6,18,19,77,19,Leve,28,1001,SE,21.01,0,0
2014,6,18,20,80,18,Leve,26,1001,SE,24.14,0,0
2014,6,18,21,108,19,Leve,26,1003,SE,27.27,0,0
2014,6,18,22,121,19,Leve,25,1003,SE,30.4,0,0
2014,6,18,23,144,19,Leve,24,1003,cv,0.89,0,0
2014,6,19,0,143,20,Leve,22,1002,SE,0.89,0,0
2014,6,19,1,151,19,Leve,22,1003,cv,0.89,0,0
2014,6,19,2,153,19,Leve,21,1003,cv,1.78,0,0
2014,6,19,3,146,19,Leve,21,1003,NE,1.79,0,0
2014,6,19,4,141,19,Leve,20,1003,cv,0.89,0,0
2014,6,19,5,151,19,Leve,20,1003,NW,0.89,0,0
2014,6,19,6,158,19,Leve,21,1004,cv,0.89,0,0
2014,6,19,7,119,19,Leve,23,1005,cv,1.78,0,0
2014,6,19,8,137,19,Leve,24,1005,SE,3.13,0,0
2014,6,19,9,191,19,Leve,25,1005,SE,7.15,0,0
2014,6,19,10,200,19,Leve,26,1005,SE,11.17,0,0
2014,6,19,11,200,19,Leve,26,1005,SE,15.19,0,0
2014,6,19,12,181,18,Leve,26,1005,SE,19.21,0,0
2014,6,19,13,116,18,Leve,27,1005,SE,23.23,0,0
2014,6,19,14,106,19,Leve,27,1004,SE,27.25,0,0
2014,6,19,15,114,19,Leve,26,1005,SE,32.17,0,0
2014,6,19,16,109,19,Leve,26,1005,SE,36.19,0,0
2014,6,19,17,87,19,Leve,25,1004,SE,39.32,0,0
2014,6,19,18,65,18,Leve,25,1004,SE,42.45,0,0
2014,6,19,19,71,18,Leve,24,1005,SE,45.58,0,0
2014,6,19,20,79,18,Leve,24,1005,SE,47.37,0,0
2014,6,19,21,73,18,Leve,23,1006,SE,49.16,0,0
2014,6,19,22,72,18,Leve,23,1006,cv,0.89,0,0
2014,6,19,23,74,17,Leve,23,1006,cv,1.78,0,1
2014,6,20,0,78,18,Leve,22,1006,SE,1.79,0,0
2014,6,20,1,89,18,Leve,21,1007,SE,4.92,0,1
2014,6,20,2,86,17,Leve,20,1007,SE,8.05,0,2
2014,6,20,3,59,18,Leve,20,1007,cv,0.89,0,3
2014,6,20,4,39,18,Leve,19,1007,cv,1.34,0,4
2014,6,20,5,48,18,Leve,19,1007,SE,1.79,0,5
2014,6,20,6,41,18,Leve,19,1007,NE,1.79,0,6
2014,6,20,7,63,18,Leve,19,1008,NW,3.13,0,7
2014,6,20,8,59,18,Leve,20,1008,NW,4.92,0,8
2014,6,20,9,35,18,Leve,20,1008,NW,8.94,0,0
2014,6,20,10,22,18,Leve,22,1008,NW,12.07,0,0
2014,6,20,11,13,18,Leve,25,1007,NW,15.2,0,0
2014,6,20,12,19,17,Leve,27,1007,NW,16.99,0,0
2014,6,20,13,12,17,Leve,26,1007,SE,3.13,0,0
2014,6,20,14,10,16,Leve,27,1006,cv,3.13,0,0
2014,6,20,15,11,16,Leve,28,1006,SE,3.13,0,0
2014,6,20,16,17,16,Leve,28,1005,cv,1.79,0,0
2014,6,20,17,20,17,Leve,27,1005,SE,1.79,0,0
2014,6,20,18,20,17,Leve,27,1006,SE,4.92,0,0
2014,6,20,19,38,18,Leve,25,1007,SE,9.84,0,0
2014,6,20,20,61,18,Leve,23,1007,SE,12.97,0,0
2014,6,20,21,94,18,Leve,23,1008,SE,14.76,0,0
2014,6,20,22,89,18,Leve,22,1008,SE,16.55,0,0
2014,6,20,23,82,18,Leve,22,1009,SE,18.34,0,0
2014,6,21,0,74,18,Leve,21,1009,SE,19.23,0,0
2014,6,21,1,70,18,Leve,20,1009,SE,20.12,0,0
2014,6,21,2,70,18,Leve,20,1009,SE,21.01,0,0
2014,6,21,3,71,18,Leve,20,1009,SE,21.9,0,0
2014,6,21,4,76,18,Leve,20,1008,SE,23.69,0,0
2014,6,21,5,72,18,Leve,20,1009,cv,0.89,0,0
2014,6,21,6,60,18,Leve,20,1009,cv,1.78,0,0
2014,6,21,7,64,18,Leve,21,1009,SE,0.89,0,0
2014,6,21,8,73,18,Leve,21,1010,SE,2.68,0,0
2014,6,21,9,70,18,Leve,22,1010,cv,0.89,0,0
2014,6,21,10,74,17,Leve,24,1010,SE,1.79,0,0
2014,6,21,11,57,17,Leve,24,1009,SE,3.58,0,0
2014,6,21,12,62,17,Leve,26,1009,cv,1.79,0,0
2014,6,21,13,61,17,Leve,27,1008,SE,1.79,0,0
2014,6,21,14,54,17,Leve,27,1007,SE,4.92,0,0
2014,6,21,15,51,16,Leve,28,1007,SE,8.05,0,0
2014,6,21,16,53,15,Leve,28,1007,SE,9.84,0,0
2014,6,21,17,57,16,Leve,27,1006,SE,12.97,0,0
2014,6,21,18,66,15,Leve,27,1007,SE,16.1,0,0
2014,6,21,19,66,13,Leve,24,1008,NW,8.94,0,0
2014,6,21,20,15,16,Leve,20,1008,SE,4.02,0,1
2014,6,21,21,18,17,Leve,19,1008,NW,1.79,0,2
2014,6,21,22,18,17,Leve,19,1009,NW,6.71,0,3
2014,6,21,23,15,17,Leve,19,1009,NW,8.5,0,4
2014,6,22,0,16,17,Leve,19,1009,NW,10.29,0,0
2014,6,22,1,18,16,Leve,18,1009,NW,12.08,0,0
2014,6,22,2,23,17,Leve,18,1009,cv,0.89,0,0
2014,6,22,3,23,17,Leve,19,1009,cv,1.78,0,0
2014,6,22,4,23,17,Leve,18,1009,NW,0.89,0,0
2014,6,22,5,15,17,Leve,18,1009,NW,2.68,0,0
2014,6,22,6,18,17,Leve,19,1009,NW,4.47,0,0
2014,6,22,7,20,18,Leve,20,1009,NW,6.26,0,0
2014,6,22,8,38,18,Leve,23,1010,NW,8.05,0,0
2014,6,22,9,51,19,Leve,24,1010,cv,0.89,0,0
2014,6,22,10,49,18,Leve,25,1010,cv,1.78,0,0
2014,6,22,11,51,18,Leve,26,1009,cv,3.57,0,0
2014,6,22,12,40,17,Leve,27,1009,cv,4.46,0,0
2014,6,22,13,50,18,Leve,27,1008,SE,1.79,0,0
2014,6,22,14,50,17,Leve,28,1007,SE,4.92,0,0
2014,6,22,15,38,17,Leve,28,1007,cv,3.13,0,0
2014,6,22,16,36,15,Leve,29,1006,SE,3.13,0,0
2014,6,22,17,41,17,Leve,28,1007,NE,4.92,0,0
2014,6,22,18,34,14,Leve,25,1008,NE,9.84,0,0
2014,6,22,19,13,16,Leve,22,1008,SE,4.02,0,0
2014,6,22,20,29,17,Leve,21,1009,cv,0.89,0,0
2014,6,22,21,34,17,Leve,20,1010,cv,1.78,0,0
2014,6,22,22,39,17,Leve,20,1010,cv,2.67,0,0
2014,6,22,23,42,16,Leve,20,1009,cv,3.56,0,0
2014,6,23,0,36,16,Leve,20,1009,NW,4.02,0,0
2014,6,23,1,31,16,Leve,19,1009,NW,7.15,0,0
2014,6,23,2,25,16,Leve,18,1009,NW,8.94,0,0
2014,6,23,3,27,16,Leve,18,1009,NW,12.07,0,0
2014,6,23,4,23,16,Leve,18,1009,NW,15.2,0,0
2014,6,23,5,21,16,Leve,18,1009,NW,19.22,0,0
2014,6,23,6,25,16,Leve,20,1010,NW,23.24,0,0
2014,6,23,7,18,16,Leve,22,1010,NW,26.37,0,0
2014,6,23,8,18,16,Leve,24,1010,NW,30.39,0,0
2014,6,23,9,15,16,Leve,26,1009,NW,35.31,0,0
2014,6,23,10,19,15,Leve,28,1009,NW,38.44,0,0
2014,6,23,11,8,15,Leve,29,1009,cv,1.79,0,0
2014,6,23,12,16,15,Leve,30,1008,NW,1.79,0,0
2014,6,23,13,17,15,Leve,31,1008,cv,1.79,0,0
2014,6,23,14,18,14,Leve,30,1007,SE,3.13,0,0
2014,6,23,15,17,14,Leve,31,1006,SE,6.26,0,0
2014,6,23,16,16,13,Leve,31,1006,SE,8.05,0,0
2014,6,23,17,26,12,Leve,31,1005,cv,1.79,0,0
2014,6,23,18,24,14,Leve,30,1005,SE,3.13,0,0
2014,6,23,19,28,14,Leve,29,1005,SE,6.26,0,0
2014,6,23,20,27,14,Leve,26,1005,SE,8.05,0,0
2014,6,23,21,34,15,Leve,25,1006,SE,8.94,0,0
2014,6,23,22,28,16,Leve,25,1006,SE,10.73,0,0
2014,6,23,23,29,16,Leve,25,1006,SE,12.52,0,0
2014,6,24,0,43,16,Leve,22,1006,SE,14.31,0,0
2014,6,24,1,44,17,Leve,22,1006,SE,15.2,0,0
2014,6,24,2,50,17,Leve,20,1005,NE,1.79,0,0
2014,6,24,3,59,17,Leve,21,1005,NE,2.68,0,0
2014,6,24,4,66,18,Leve,20,1005,NE,3.57,0,0
2014,6,24,5,66,18,Leve,19,1005,cv,0.45,0,0
2014,6,24,6,66,17,Leve,20,1006,NW,0.89,0,0
2014,6,24,7,63,18,Leve,23,1006,cv,0.89,0,0
2014,6,24,8,64,18,Leve,25,1006,SE,1.79,0,0
2014,6,24,9,68,18,Leve,28,1006,cv,0.89,0,0
2014,6,24,10,64,18,Leve,29,1005,cv,2.68,0,0
2014,6,24,11,50,18,Leve,30,1005,cv,3.57,0,0
2014,6,24,12,47,16,Leve,30,1004,SE,4.02,0,0
2014,6,24,13,37,17,Leve,30,1004,SE,8.04,0,0
2014,6,24,14,40,17,Leve,31,1003,SE,12.06,0,0
2014,6,24,15,47,16,Leve,31,1003,SE,16.08,0,0
2014,6,24,16,54,17,Leve,31,1002,SE,20.1,0,0
2014,6,24,17,48,16,Leve,30,1002,SE,24.12,0,0
2014,6,24,18,47,16,Leve,30,1002,SE,27.25,0,0
2014,6,24,19,41,16,Leve,30,1002,SE,29.04,0,0
2014,6,24,20,50,16,Leve,28,1003,SE,30.83,0,0
2014,6,24,21,57,16,Leve,27,1003,SE,32.62,0,0
2014,6,24,22,64,16,Leve,27,1004,SE,34.41,0,0
2014,6,24,23,54,17,Leve,26,1003,SE,37.54,0,0
2014,6,25,0,52,17,Leve,26,1003,SE,40.67,0,0
2014,6,25,1,54,17,Leve,25,1003,SE,42.46,0,0
2014,6,25,2,62,17,Leve,24,1003,SE,43.35,0,0
2014,6,25,3,58,18,Leve,23,1002,SE,45.14,0,0
2014,6,25,4,69,18,Leve,23,1002,SE,46.03,0,0
2014,6,25,5,77,18,Leve,23,1002,cv,0.89,0,0
2014,6,25,6,89,18,Leve,23,1002,cv,1.78,0,0
2014,6,25,7,90,18,Leve,24,1003,SE,1.79,0,0
2014,6,25,8,86,18,Leve,25,1003,SE,3.58,0,0
2014,6,25,9,74,18,Leve,26,1003,SE,5.37,0,0
2014,6,25,10,74,18,Leve,26,1004,SE,8.5,0,0
2014,6,25,11,75,18,Leve,26,1004,SE,11.63,0,0
2014,6,25,12,85,19,Leve,27,1004,SE,14.76,0,0
2014,6,25,13,93,19,Leve,27,1004,SE,17.89,0,0
2014,6,25,14,96,19,Leve,27,1003,SE,22.81,0,0
2014,6,25,15,109,20,Leve,26,1003,SE,27.73,0,0
2014,6,25,16,98,19,Leve,26,1002,SE,33.54,0,0
2014,6,25,17,113,20,Leve,25,1003,SE,36.67,0,0
2014,6,25,18,128,20,Leve,24,1003,SE,39.8,0,0
2014,6,25,19,117,20,Leve,24,1003,SE,42.93,0,0
2014,6,25,20,116,20,Leve,24,1003,SE,44.72,0,0
2014,6,25,21,127,20,Leve,23,1004,SE,46.51,0,0
2014,6,25,22,133,20,Leve,24,1004,SE,48.3,0,0
2014,6,25,23,150,20,Leve,23,1004,SE,53.22,0,0
2014,6,26,0,159,21,Leve,23,1004,SE,56.35,0,0
2014,6,26,1,185,20,Leve,23,1004,SE,58.14,0,0
2014,6,26,2,178,21,Leve,23,1003,SE,59.93,0,0
2014,6,26,3,193,20,Leve,23,1003,SE,61.72,0,0
2014,6,26,4,191,21,Leve,23,1003,cv,0.89,0,0
2014,6,26,5,199,21,Leve,23,1003,SE,0.89,0,0
2014,6,26,6,196,21,Leve,23,1003,SE,1.78,0,0
2014,6,26,7,190,21,Leve,23,1003,cv,0.89,0,0
2014,6,26,8,168,21,Leve,24,1004,cv,2.68,0,0
2014,6,26,9,128,21,Leve,27,1003,cv,3.57,0,0
2014,6,26,10,100,21,Leve,28,1003,cv,4.46,0,0
2014,6,26,11,91,21,Leve,29,1003,cv,5.35,0,0
2014,6,26,12,87,20,Leve,31,1003,cv,7.14,0,0
2014,6,26,13,73,19,Leve,33,1002,cv,8.93,0,0
2014,6,26,14,62,19,Leve,33,1001,SE,3.13,0,0
2014,6,26,15,66,19,Leve,33,1001,cv,1.79,0,0
2014,6,26,16,106,20,Leve,33,1001,SE,1.79,0,0
2014,6,26,17,95,19,Leve,31,1001,NE,4.02,0,0
2014,6,26,18,93,20,Leve,28,1001,SE,3.13,0,0
2014,6,26,19,75,21,Leve,28,1002,SE,4.92,0,0
2014,6,26,20,62,21,Leve,27,1003,cv,0.89,0,0
2014,6,26,21,61,21,Leve,26,1004,NE,0.89,0,0
2014,6,26,22,68,21,Leve,26,1005,NE,2.68,0,0
2014,6,26,23,75,20,Leve,25,1005,NE,4.47,0,0
2014,6,27,0,62,19,Leve,23,1005,NW,4.02,0,0
2014,6,27,1,31,17,Leve,23,1005,NW,8.04,0,0
2014,6,27,2,39,16,Leve,23,1005,NW,12.06,0,0
2014,6,27,3,46,15,Leve,22,1005,NW,15.19,0,0
2014,6,27,4,17,15,Leve,22,1005,cv,0.89,0,0
2014,6,27,5,6,15,Leve,21,1007,NE,1.79,0,0
2014,6,27,6,4,17,Leve,23,1007,NW,1.79,0,0
2014,6,27,7,4,16,Leve,27,1008,NW,3.58,0,0
2014,6,27,8,15,15,Leve,29,1008,NW,5.37,0,0
2014,6,27,9,10,14,Leve,30,1008,NW,10.29,0,0
2014,6,27,10,16,13,Leve,31,1008,NW,15.21,0,0
2014,6,27,11,7,11,Leve,32,1007,NW,20.13,0,0
2014,6,27,12,11,11,Leve,32,1007,cv,4.02,0,0
2014,6,27,13,12,11,Leve,34,1006,NE,4.92,0,0
2014,6,27,14,7,9,Leve,34,1006,NE,8.94,0,0
2014,6,27,15,10,10,Leve,34,1005,NE,12.07,0,0
2014,6,27,16,11,10,Leve,34,1005,SE,3.13,0,0
2014,6,27,17,13,10,Leve,33,1005,SE,6.26,0,0
2014,6,27,18,13,10,Leve,32,1005,SE,8.05,0,0
2014,6,27,19,11,11,Leve,31,1005,SE,11.18,0,0
2014,6,27,20,18,10,Leve,30,1006,SE,14.31,0,0
2014,6,27,21,27,12,Leve,30,1006,SE,17.44,0,0
2014,6,27,22,32,13,Leve,29,1006,SE,19.23,0,0
2014,6,27,23,25,15,Leve,24,1006,NE,1.79,0,0
2014,6,28,0,28,14,Leve,24,1007,NW,1.79,0,0
2014,6,28,1,22,14,Leve,27,1006,NW,4.92,0,0
2014,6,28,2,35,13,Leve,23,1006,NW,8.94,0,0
2014,6,28,3,32,13,Leve,21,1006,NW,12.07,0,0
